year,quarter,uk_epu_migrant_index,uk_fear_index,germany_epu_migrant_index,germany_fear_index,usa_epu_migrant_index,usa_fear_index,france_epu_migrant_index,france_fear_index,date
2015,3,300.465880224829,338.82196562814306,207.74442072264887,777.7009732338723,88.93229111170086,132.38065732809395,383.6203330013178,209.0721164381131,2015-07-01
2015,4,599.3470536156997,428.24498032250773,527.0359222386548,1190.1240671707305,156.31793399328774,192.2720972072283,442.4104459535322,318.2686057356663,2015-10-01
2016,1,1359.5233489882878,518.9456433964269,532.797055236983,1277.67640337188,199.54185393397287,211.42002795328995,318.1952053588866,170.33264269927326,2016-01-01
2016,2,2684.87644136659,501.74614619476483,644.0853498858212,742.993072251399,438.2684940120337,61.088917453476135,491.1936511654143,265.8833323343646,2016-04-01
2016,3,1994.6571405182654,465.13957981360613,542.0117102949275,796.5591662685814,300.54229188729175,220.74731112363284,517.1239108914025,302.20658469116785,2016-07-01
2016,4,2822.162559083624,545.2396721200071,587.7199845874711,665.9404687960711,660.7504738375319,178.81902687262865,585.1450230208678,349.5619700831435,2016-10-01
2017,1,2093.6553458005246,518.2085968097219,706.1362473075379,650.0144592898417,561.3966705287953,232.50348478645165,393.0412645583247,343.3424192720125,2017-01-01
2017,2,1747.4402581591087,430.1392804598535,390.5236373148873,589.4418317526382,427.6380437570234,206.44643462412654,119.95683025644568,250.8992151950779,2017-04-01
2017,3,1164.0610605579425,428.72140966342204,354.01116074513345,612.1123489397459,865.205363319146,356.8282663504202,317.35648769572316,224.54709307904338,2017-07-01
2017,4,695.9893926728457,277.1497933456885,253.46512489128506,472.60455778736724,249.49805790578762,110.91873269963834,212.71451744836497,122.25896160470712,2017-10-01
2018,1,1238.0671966313241,340.2631327833655,282.0978802684405,486.9830427088249,405.6602628549596,145.8891602790627,342.9565777031782,121.8379373660684,2018-01-01
2018,2,1049.7994476612953,359.61465656379994,246.856313044082,668.5139741086056,243.8511643700955,168.50044788936603,232.9472424541879,128.78946512205397,2018-04-01
2018,3,750.2063205885681,387.7851787339256,301.3600068164644,720.8261548501941,232.939668565757,175.36216770094313,197.78349348510852,146.67629426278418,2018-07-01
2018,4,1511.3466375828334,393.90332869659403,249.15636235748,522.5577885456847,337.8851493192432,179.04816989867805,276.5332831020627,120.09907952751058,2018-10-01
2019,1,888.3279759358251,337.20564403850244,262.4331557946016,555.9513749591845,367.493798611055,170.63772537684315,151.21542226771524,139.40451828260473,2019-01-01
2019,2,1206.8749245557874,328.8378402600797,394.9772443926604,470.8822694012723,440.9275093985544,150.1772221890097,345.02673813197,223.69641417814367,2019-04-01
2019,3,904.7723136166617,277.57257125146793,413.8099559152131,470.9223894122835,218.3842868320622,186.3893337941613,317.6994698500955,151.6625551974566,2019-07-01
2019,4,962.8954782486267,303.88551832982677,399.32343853250325,432.11548530089664,172.59222691460985,116.344897616381,250.69925270700156,161.6490177773495,2019-10-01
2020,1,933.9078562779608,333.6651454453454,573.3158213248687,531.5606679044249,286.8659759549844,124.33165793084152,,,2020-01-01
2020,2,578.4243346232926,291.5247235010693,256.08729178592586,462.05358807536214,597.0317337511873,100.39521288229322,,,2020-04-01
2020,3,580.4691890215754,272.10031663195764,207.47130363337547,416.00505195539137,577.690933011489,128.52627857072113,,,2020-07-01
2020,4,507.5630628727641,298.91096562259486,348.48758235052856,402.454441928331,595.5127349957581,110.67326564098707,,,2020-10-01
2021,1,523.6698021218033,301.6284215628221,171.0691044844767,343.80728335835164,423.71007209638566,124.29980027696854,,,2021-01-01
2021,2,639.7184847725758,269.27276611551486,301.6722250806924,360.88827854549027,288.60308920187595,123.10829717883766,,,2021-04-01
2021,3,919.9889033549496,347.0554160790658,617.3443154949292,512.4880830701147,345.047801768932,133.67502286756184,,,2021-07-01
2021,4,907.811234750384,341.84775006824924,436.7711032126624,422.2441497740981,369.7908204601935,108.25186827768603,,,2021-10-01
2022,1,732.7894894621281,362.1696203571669,552.0096995345397,518.9248767024488,316.85855095848854,140.44926347342874,,,2022-01-01
2022,2,735.4547675264446,327.6120217538338,389.24254038651907,454.62122977878136,286.8713328896231,143.27942051154508,,,2022-04-01
2022,3,780.5865362165779,258.01054265143273,737.95523183036,351.13194266772734,206.39632266157028,119.6612583619834,,,2022-07-01
2022,4,883.3891344858503,351.2713636644091,367.6111855117235,477.35886402222263,231.99469549532245,130.97271852940878,,,2022-10-01
2023,1,744.0457150871323,265.4169820926886,372.691780019473,433.60102102433746,273.41473988156895,123.55312041819649,,,2023-01-01
2023,2,880.2883251738564,309.551664481877,330.7016204919205,495.49640022069417,257.15080811616997,129.2925082915731,,,2023-04-01
2023,3,705.8765209701141,353.164460836066,684.7242948227012,568.0034192455681,173.67688095838284,114.83737993461706,,,2023-07-01
2023,4,876.837227183173,439.2955318903855,480.9245578579022,748.3997796516658,240.26625082937417,139.04754227012697,,,2023-10-01
2024,1,1139.2225531078504,396.94338186900586,654.261349813985,551.7337935283554,372.14288430378,182.77652451562602,,,2024-01-01
2024,2,1055.6600653379232,434.2238701828803,788.0023130596907,572.3086968672662,309.63187090581255,172.69620800491865,,,2024-04-01
2024,3,807.8989967518337,571.9347446031096,822.8731677333788,736.1205570512964,423.407243923824,212.4909480780743,,,2024-07-01
2024,4,3041.7048519510427,448.82477283677497,942.698041862337,626.7628775832785,1075.1362894014737,236.1767172998771,,,2024-10-01
2025,1,2964.921074499257,469.9181049329086,1352.8073766455595,787.357951669675,2067.930465023454,300.79070470732586,,,2025-01-01
2025,2,2115.8647811062865,435.8146972763258,615.8934475384194,534.1459225842268,1866.366559443532,359.0361172584052,,,2025-04-01
2025,3,2439.0121732677185,532.4073845938261,649.1474045596415,521.740076063168,1370.6248817518067,338.8804436588524,,,2025-07-01
2025,4,1889.6760452117644,422.03358400308304,602.928015478195,395.2279976963894,1347.3722640374076,312.84563072120915,,,2025-10-01
